user_id,item_list
9179,5650 1648 10843 5142 5653 6526 12400 3571 15223 4795
8727,9229 8984 9840 570 11254 6228 9303 4416 3805 15223
5350,3839 5505 6954 13958 10167 17787 9764 13704 6778 447
12884,5137 4481 4149 18360 4540 4480 5136 5275 18213 5945
20464,1193 16580 2301 5005 4018 4977 16376 4809 8202 5723
25139,5470 521 8856 8763 7659 17955 127 8334 17927 8842
23317,17349 5520 5885 17351 4719 11193 15572 4284 17934 4721
21385,4082 6784 4090 13672 15708 3961 14754 8095 11286 13666
10244,4053 11783 9461 10727 11782 44 3569 7721 16337 16422
15431,10296 4635 3900 9446 1312 8257 7435 6228 10067 4967
24240,14847 5111 8483 2154 13582 5191 4845 3852 6552 5192
20147,15860 14654 15771 15773 15257 1312 3191 3024 2625 7937
28293,9201 11357 8667 5126 9199 4757 4770 9203 3636 7688
19277,6286 8008 5905 5297 4123 4361 5554 9224 18185 7199
3858,6590 17791 8456 3815 7585 10045 6019 4768 4781 4755
15588,15598 18153 8355 18156 4653 9228 6782 4629 14847 14879
14855,8506 8171 15057 9655 15429 15752 4141 18344 9220 7192
19224,4968 4629 2289 5413 1191 4155 2103 15892 5223 1438
28515,5897 2983 7246 3842 8668 8445 17585 16096 7651 4764
19750,436 17955 16543 9002 189 571 17952 2736 10780 18078
15543,6793 514 7172 14845 9043 3126 3203 3074 4538 6070
26149,9470 13174 5553 4128 6526 9487 14282 9446 5555 3902
26855,1881 162 12043 3610 17816 8852 5603 5593 395 8309
25484,8423 14718 376 5739 8425 10636 3608 3997 1697 5737
8185,3842 3074 3530 15892 5297 11395 3531 6985 9176 9092
8370,4625 725 12815 4504 8415 10117 14617 15119 5192 197
7714,6363 7317 14226 17677 5731 5613 1317 5608 6361 2286
21244,1021 17427 8170 11214 8744 13859 16129 5863 8981 6432
26685,4001 8284 4669 6926 13693 4703 9134 4431 12400 8283
4926,4635 2289 18028 13831 3711 11008 9035 14058 15765 6292
2319,12038 9787 16753 4193 6399 12983 14855 14313 7823 7642
14808,8483 14780 4399 9715 3959 5294 14839 18100 3922 3003
12586,5431 1762 14187 7504 4669 256 14431 10078 13904 4158
24243,15222 5331 14368 9093 2301 8583 6167 5745 14398 9037
19330,16613 5908 5294 6265 17570 5613 2388 4805 3970 8641
2248,8711 10389 5561 14614 6785 5139 6543 53 15704 724
14059,5895 8280 14308 5328 6183 13045 6428 7440 14954 2040
14423,4691 7329 5463 4361 9721 4695 17584 7138 7653 12338
8322,1944 725 10227 410 9462 10010 4977 8483 5653 3555
26412,8164 6834 18288 9270 11716 10145 11729 5031 4634 10123
17474,8940 12698 7493 5682 4059 15462 5051 6918 13756 5143
25380,11316 6358 5111 9857 4361 16186 17395 10791 9898 9947
11882,3594 6200 9305 5672 737 15452 16343 15362 8414 7368
14568,3569 11180 4629 4970 9229 17580 4352 5270 6289 6250
16865,3806 75 10433 970 14151 3815 14847 3020 16413 9491
2142,6414 3114 4037 7896 5301 3651 10189 3119 6991 5008
11484,10466 6404 6620 7584 17470 4023 11288 17471 3052 4030
3445,4748 11847 4483 12194 11334 4486 4344 3805 5508 12185
5168,12030 3877 7592 8638 18288 15213 8213 9009 8408 15119
11978,7674 7383 11012 9014 10376 14979 4654 8514 566 9951
28411,4110 5374 4279 18033 10464 9168 3965 13239 15157 13903
21837,14852 7581 4186 5296 2389 9229 5115 8936 15236 15205
11286,5645 2084 7496 10667 2662 5732 6453 194 8153 2575
15263,824 5508 581 7672 16777 4418 4783 3635 5147 6169
6873,3864 6323 10227 8710 4252 11075 4779 4220 8508 14614
10556,4867 17140 8983 4634 256 9208 15503 192 5975 13836
19660,8486 4660 4065 8390 18233 16713 3807 8257 18234 10131
10961,17650 17516 5470 6718 8266 6948 13842 6513 4070 17509
5112,5281 9503 10660 10232 2851 5887 4446 5084 12700 1492
20184,7292 4937 10138 6797 589 5645 11294 4629 4209 18146
27385,6805 3873 16970 16184 6981 595 3069 17955 5612 7199
20007,13660 9300 8564 15908 5434 3572 9303 11200 10813 8526
1644,17890 6252 1321 8962 8452 2522 879 5604 4809 234
3162,15580 3541 5120 7581 4691 4696 4634 8186 7659 7657
23161,194 18138 15309 4481 15755 5113 187 9126 192 3877
11622,8694 7100 13918 4702 7145 5143 7138 3837 7140 9103
23095,8399 11146 5268 15299 6886 12699 5261 13489 14879 13859
12275,3252 12955 16209 3741 12956 9579 14712 12799 12957 13845
25337,7172 15224 8467 3580 4531 17870 5276 9453 9462 5677
28594,5275 8982 7607 8885 9477 9983 9129 10296 5677 3514
24060,14018 4323 5603 6200 1558 17309 8238 4970 570 12699
17603,6176 12933 5661 9496 10227 6737 8526 14847 2474 5649
16477,3533 5926 232 3534 16669 3536 553 9115 732 6986
7762,5827 9212 2290 732 672 10019 6849 7661 15854 4538
16341,17950 8170 75 6726 4967 6292 3972 7474 10289 14847
16898,2605 11294 14383 3350 3962 4075 7880 16424 6392 4028
3017,18095 4430 7704 6797 380 13889 8984 5142 5065 9083
14419,17590 13172 14847 9238 8483 10077 16395 8429 14774 9477
8887,10078 14989 17867 12526 8483 15808 8456 14441 5384 256
16007,12481 4657 3572 8404 50 5118 3928 10869 853 16768
22440,10003 5402 6218 5929 4933 6228 3627 7659 7662 13833
5197,11508 14864 7172 66 3100 8957 6282 5265 5113 5611
6872,12348 10284 12792 8223 12611 4634 5529 8111 17650 6860
4110,5191 8430 13545 6530 4506 17937 14179 4781 3383 6274
10772,1530 6259 4273 4269 4287 5208 11218 404 6907 686
14440,4634 8565 15225 15223 5529 15222 8173 14315 14883 716
29844,13633 17547 7495 3739 9126 2990 6046 5518 7172 3698
15659,8155 12988 146 5481 6462 4630 4221 9692 7669 8179
12459,6337 15099 10255 3873 9204 8103 18096 9199 4487 9202
3862,16387 16398 3365 8375 17295 6587 4657 4968 4755 7354
18784,6458 9228 9507 11604 3668 14078 12038 15460 7190 3278
18996,3542 4844 5064 8526 8011 12701 8012 10296 8871 15119
24912,15120 4887 8396 6292 6526 2185 4806 6528 9448 15633
7352,4704 7311 4567 4014 13842 5564 6798 6309 16141 13582
7718,4732 7584 5711 6375 10304 6176 8672 7337 4015 16764
27441,6070 4804 5525 6545 5313 9014 3572 3548 3917 3566
23855,9002 14743 4887 5989 6375 5926 13388 9228 10211 11263
16525,1386 1212 4720 8982 1387 1380 7706 142 7885 197
5521,5270 5143 18185 3105 8094 8481 8426 9170 14851 4988
30433,5128 5555 15861 3566 801 15892 13310 4619 11862 11870
10996,4446 10068 4714 5220 4439 4302 3648 4728 6136 6948
494,126 4458 8011 15907 1212 10067 4638 3654 4687 1832
11295,2824 6286 4720 1239 7180 3081 5723 1155 4091 4722
8456,6205 4010 6699 4844 3539 9030 9655 4696 5737 7494
1996,10644 15124 9302 11151 14410 8186 9244 11815 10975 12594
25516,8308 126 13215 17140 8309 10575 17268 16602 4210 9115
28566,3775 14470 8982 11172 1277 9109 2910 7142 12625 6414
15024,12003 13831 9048 2735 3807 4627 12144 11770 5926 5336
17032,5645 3064 3806 372 5885 7657 164 3105 5524 4065
15943,4631 3806 7276 4343 3953 4220 4937 295 7604 3623
13353,4317 1359 8982 9115 18138 5593 8853 4210 2005 7531
7621,6269 964 7306 8641 4803 3042 12804 10116 10141 6555
3554,520 8161 18101 381 1558 379 5671 9655 11220 12194
3185,3970 10055 13055 2301 14911 3834 546 5645 5802 5301
24433,3406 4219 12258 17864 17829 9242 7493 194 3641 5294
30667,7688 7661 13831 3630 12195 5044 17917 8478 5679 15134
18968,2983 4985 3144 18288 14214 6791 7672 9206 9204 3970
9371,15217 14295 10277 12843 3831 14293 5176 6467 6165 5141
4138,13856 10055 3922 9228 3823 3252 3921 3827 8611 8174
7912,8483 5828 6478 18234 14847 10871 198 10055 5291 17109
18844,10748 9695 15102 4514 5610 9674 14225 586 4512 588
13881,4715 8583 5260 6680 1943 7661 6511 3563 3104 9461
18760,9951 18095 16158 10000 14583 11027 11059 17791 14582 3127
3180,5249 7659 12204 2331 8635 8478 6662 194 7687 2792
25073,15235 15222 9446 5872 15227 6533 8445 15223 5886 9930
28466,4967 9109 5542 9710 9709 5610 6751 5615 131 5601
18494,9943 9941 5697 10117 16179 11506 16532 15350 16794 4211
6152,189 16150 4420 9465 4681 9048 7495 14614 3584 4179
30383,18100 5524 11989 11834 11130 8523 4739 4798 12358 10227
27015,227 7325 13120 8349 8782 15636 10089 5020 14894 4123
21762,12728 4627 6828 3566 4256 4759 8221 6456 5855 8834
7734,18179 4055 5725 9960 164 4919 16443 5518 8204 198
27508,6228 3593 4418 11196 5384 3877 15732 17464 4219 4151
9731,9168 5700 7884 3654 5112 4294 8417 10829 7885 10003
18323,831 9305 833 524 1881 737 4627 10370 6545 6510
440,6201 18091 16017 16530 4717 8983 5111 7174 16506 4036
18510,7708 9057 3654 6374 7495 9055 4034 18302 9228 3835
3060,5561 9302 9655 11807 12201 3006 3527 5275 16314 13056
3694,13297 5112 6794 8293 9236 11833 13554 3818 3926 11222
10842,8794 5457 12759 8620 6504 5192 3635 8309 4280 14202
11395,10535 8171 1694 12246 7310 5612 5800 7703 5761 11105
28118,1143 9461 194 192 4207 189 10966 9448 5203 3146
3463,4747 7645 10353 7195 6235 11948 10914 3827 17930 18171
10796,6361 4352 6160 7642 10117 15809 10148 3631 6170 6359
12767,11056 4275 1229 11085 4627 2835 11223 4630 18055 902
15107,8666 8205 5139 15299 10466 8565 11327 12808 4751 5176
5732,4669 16256 3842 9596 7496 5114 11874 3728 13348 17786
2352,4209 5737 3561 5561 5143 1157 5739 16967 5060 3897
8694,5664 10914 14175 3642 18101 18097 7495 439 7086 5297
15913,18231 18236 7661 6639 18235 1661 6292 18233 18234 7651
15822,16186 4619 73 4284 8706 13208 7172 12399 11315 13206
1553,7174 14727 16209 4985 9109 7172 9363 16728 11064 12712
25590,3566 3648 6228 6807 189 8431 18322 192 9446 8623
15493,9263 6891 18196 9910 13239 6785 530 5297 6866 3591
7996,345 9641 7618 1944 2983 13206 12730 15157 18243 5754
210,18096 8942 5904 18335 5494 5568 17866 9204 3547 5176
8192,4486 10068 1023 50 6485 3565 7688 9446 4970 5143
19500,16345 6510 17559 4627 17558 5120 18052 3922 4726 4187
10012,5695 6648 17140 17567 8414 18057 256 5934 3565 14596
14571,6429 8597 6328 8854 16506 5684 5510 16182 5346 6341
27776,5142 4726 16339 4764 9336 14617 1212 253 7596 5192
21329,6496 4437 8849 3897 4758 6137 6641 5213 15749 4035
22271,6793 3815 7887 9477 15801 4704 9126 18073 3582 15800
14842,16381 8537 17750 15955 16182 4365 6903 3564 17732 7598
29299,3834 4359 4416 5142 8414 5612 15876 107 1023 3541
19983,7514 6393 6403 4728 5666 4280 4035 970 8911 4626
18762,8155 9204 8156 9202 8638 12194 12469 9201 8483 9203
5676,5720 618 8930 4937 6140 646 6375 8417 6686 4302
6925,16307 14353 6156 17964 4502 8777 8473 10843 16220 8456
19142,4702 7602 4279 7437 3529 6790 3536 6280 8636 3534
9199,16256 586 15632 7127 8889 2935 8253 7642 13571 7735
4714,15200 7708 4252 6526 1201 6963 16533 9224 1023 543
12200,4094 9208 10466 1172 6934 8866 4230 18096 15892 5206
13921,16099 3815 16096 7642 16097 15100 9940 4201 5872 9628
441,8817 15519 8165 8163 8818 4418 8503 8164 16281 5013
17457,5128 7583 7199 1143 5044 3584 12335 6686 5604 10218
12478,3828 15892 2598 3829 246 5301 12516 5742 8552 5455
17212,4572 11214 8502 5656 15443 16862 3571 16844 17600 18201
164,5411 7887 3537 10731 8982 8261 5722 14727 4280 15735
10619,15099 10527 11300 4676 4235 8445 7583 7465 7172 3575
7800,5682 9896 7329 4637 1239 17732 5679 16176 4638 2154
14983,5296 10077 6812 8308 11223 558 4771 18290 16349 8483
2884,8515 7094 17598 8202 7580 7579 8505 1119 5593 14977
7850,2346 3582 1432 11223 3593 6135 11314 6375 1156 7357
17152,1120 11272 10805 17955 14427 10791 6650 4909 1387 12628
23389,6932 4844 5155 9126 6530 3601 3806 8564 7325 6930
3034,2301 4482 6156 9242 8638 3972 10117 5015 207 17585
9626,16491 3127 9556 14501 3105 14090 2363 17952 14846 2552
17654,12613 5174 11290 7496 15756 17961 10880 6834 7506 3911
26092,15481 6686 727 4359 4191 7592 3806 3572 10085 7581
22562,5191 10497 2103 16273 6462 7772 5208 7711 12613 5560
5454,17567 231 6506 4057 4696 145 3785 17661 7642 7781
20659,16862 5196 16861 5033 4342 12698 17038 10245 13421 14045
24660,12810 5142 8506 8473 9092 13577 16373 8982 6990 4139
2533,9712 2260 15547 18360 14465 8483 3993 8627 18175 11222
8175,17870 4310 3541 979 12211 10939 5374 5700 1229 11200
12653,17453 5008 17962 3645 9461 4318 373 4199 6167 17426
29454,13825 11371 1212 724 725 4827 16768 15119 15099 9448
16170,8834 8652 3544 7581 16584 16255 9448 8306 17598 4432
2151,10914 10360 8188 5289 3806 1887 732 5416 5051 10355
10783,12832 10086 14326 4955 3564 1159 4747 11300 13486 11852
9739,4657 4634 4691 4098 5113 9611 8186 4204 16728 14769
15870,11933 10836 5248 3626 14587 4310 2733 189 197 10926
15402,3654 3653 3655 18111 4717 5859 5309 11269 2776 9310
15101,16656 9323 6182 17550 6785 15183 13838 7192 3806 8155
24571,3834 131 10567 8390 14054 17955 16772 4179 6144 828
17662,4361 5394 5700 6589 197 7870 6619 9682 6331 17729
25499,4708 9037 15656 10928 13918 4361 6018 572 6174 5881
22441,10892 7475 5695 6528 6767 5932 7651 5564 13602 5044
19240,9205 5119 3894 9208 5455 7462 5128 4348 3895 3972
9896,12903 12896 12892 9227 14249 12292 12712 17955 5220 4748
11145,3593 3594 3789 16303 3197 7134 4480 10078 6393 8011
14732,4696 6022 3828 8694 16427 9303 17320 4544 4630 5044
14225,12808 12923 4728 5645 3278 6344 7662 5516 4127 5294
7889,4691 6923 5074 3993 6176 14208 5387 5835 9098 15907
26198,6404 72 187 16209 8635 17927 14173 9250 126 16210
10780,422 4069 17580 14714 6780 424 1366 5645 3251 4361
10347,16178 4763 3852 6097 1193 4594 15706 592 6463 3996
29648,4657 13918 3278 15518 13928 14754 9103 5921 4036 6289
28017,11214 4219 18482 16224 13386 15755 16528 10466 2290 15230
21647,846 17250 8638 5695 9947 15713 5751 5331 7672 15175
5560,9147 8865 10232 18033 4001 15760 14044 16543 17140 18034
17196,6015 1468 5016 17559 4094 2776 9344 7199 8849 15843
19628,3899 6453 14012 6454 477 17597 33 13977 14005 8456
18123,5653 15496 15107 10636 10067 2 15110 142 3568 14465
4815,16278 145 3922 6270 7495 5304 520 5289 4623 432
15285,4009 520 521 3806 12346 16307 4640 6289 5143 8202
17081,725 9228 10813 3805 3641 724 9932 17140 8668 17440
15624,14788 5940 6002 4783 4630 8627 9303 12472 4219 5696
11771,4691 15840 5142 2671 17732 16427 10992 15852 18277 5840
2799,22 17791 2736 3606 4906 4912 17547 2103 13606 8600
5922,16203 9115 189 15908 4396 5119 9305 10277 197 15101
15557,8627 13766 14207 8668 8513 5695 5664 8497 2301 17955
18736,8852 12469 8635 4339 15558 3834 14590 8569 17580 4003
16407,3741 9625 11795 14855 4728 3059 17144 3627 5112 17146
7815,18073 7883 4480 17988 4068 5193 6289 11191 6292 17866
9935,17131 8794 2234 194 517 8694 5538 5120 4640 5457
19336,15154 5007 6808 8744 9208 15720 497 6335 5847 5194
15756,5297 9334 4252 15225 6789 18310 15854 10784 12698 4146
3729,141 5346 194 5246 197 8457 9715 6780 6955 3572
14696,10012 10509 13504 1395 4192 1172 9930 12981 4244 15220
17641,10296 4070 17547 8635 7527 197 5752 10216 12512 8840
15541,3540 13855 5723 8245 4220 4487 8627 9017 4691 5720
17035,10077 4815 5113 9014 9115 8900 10800 15908 8891 6280
11354,9462 4704 485 15892 5562 6738 3516 3831 4666 486
18386,9002 5895 8214 5044 4844 3839 4151 5537 9461 8635
3699,8668 4696 9201 3877 8666 9204 9202 8641 9206 15100
16,14353 6362 7437 7308 4458 7172 13845 4538 9199 9242
13685,3782 10067 16872 16908 16097 5551 3249 3111 7320 10607
1055,2301 5143 12469 5128 4634 6160 17830 18302 4658 6648
7838,3541 10068 17580 7199 2283 7216 18033 10650 7169 10775
3173,10466 15188 8984 12638 11196 12642 4176 3767 1338 1105
20217,7642 5340 4470 7594 10167 17559 10163 5593 1212 11337
8251,6083 10466 762 18098 3896 16518 8483 9607 16530 5542
22737,1102 5664 5612 10810 15652 4186 15892 16705 4627 14059
16446,4657 17560 4310 3922 17735 8306 18307 203 4712 16143
6771,5393 13137 8982 9224 5120 5126 4346 11465 14718 6746
9772,4483 5429 9115 16273 16226 162 5722 6394 252 15183
14740,5957 187 9248 10466 6897 18181 5260 5296 8638 14201
239,16096 8473 14845 8977 5295 6133 7672 6897 5957 17955
14355,15892 16303 12187 18212 3293 16255 5550 4276 10068 14545
8499,8893 9910 5589 3897 9336 10163 10044 15132 9451 1261
23222,6530 17651 15099 5758 6036 6391 8483 11217 5475 15496
30691,3886 8564 9260 12357 15398 12761 8565 4529 3539 1212
15791,18291 11240 11218 6201 6514 10167 10000 10302 3970 5736
16209,10144 4854 17588 15996 16187 11211 16751 17735 10732 15216
14623,10227 17807 14315 3611 5624 5696 4437 76 5112 5120
14729,14437 3197 9076 6919 4687 6289 5475 9249 4619 5659
24957,15907 5911 6037 13837 6404 6359 14847 5114 4634 3192
9687,10843 7353 4252 15119 8414 3568 6776 6662 5532 8526
11819,18150 18231 18236 14155 4318 4723 18238 4781 6159 18230
6085,398 4197 8936 15385 995 17951 11222 8942 8935 5520
18498,6816 12037 6777 18186 5143 12346 3845 11535 4513 8483
14703,8524 5455 6696 197 9202 10277 6156 18185 4762 4799
1196,7441 17144 3307 7869 6806 12400 6829 8977 4984 4052
16805,3672 4448 3147 642 4976 4967 16534 4687 17105 3627
20272,11674 6018 4783 4768 1212 5296 5120 8186 13325 5297
4243,6952 10169 5653 4309 9465 7291 5117 4844 197 4738
2564,11813 2869 187 194 5293 2545 14623 14624 18463 2893
9882,17791 10078 9148 9692 3883 13664 9197 15102 14383 15747
10803,6099 5294 15340 7241 725 10937 5737 3922 5469 14966
9192,4988 7663 5604 5508 3254 11205 5115 7662 4217 2301
30760,8425 5596 8423 4446 6899 735 8505 17550 8390 6636
16579,16675 76 2692 16144 4630 6174 7225 5044 11690 9417
27756,5425 4458 4446 5562 18146 4657 192 7882 15096 4937
21355,2756 17748 417 17750 12977 8083 9008 3373 9983 6850
3153,18407 8179 6214 8478 7880 14072 5433 14852 8636 554
705,14069 3105 10112 15811 2844 4258 4036 11011 5604 3690
12291,12037 12194 5331 4359 8179 4346 8230 4053 5529 5191
8726,2336 12340 5034 724 7267 1556 7364 9604 924 4068
25012,10469 3971 4691 3721 5022 3805 7608 17783 4081 4083
18986,5657 11333 6289 12705 8186 15688 17570 8748 15102 4737
17149,14203 5644 5336 4678 5834 4044 15731 15366 6133 11677
6606,4199 5503 18025 5672 5291 4944 11222 3628 14525 4982
16731,11268 5918 197 121 5734 11953 15101 8700 7882 4693
11976,10913 9716 3601 3654 15120 6071 4540 11906 15119 4767
14515,1878 6504 8508 6228 5324 7459 9302 6229 11733 9198
5786,12940 1070 14779 6132 5560 1011 1886 14754 4220 2352
19565,4688 4844 16224 5200 144 14800 3879 8261 5933 16689
14867,14451 5882 4018 2988 13862 5479 10232 5719 3972 8391
29874,13833 6170 14916 1943 10914 5044 3514 7571 8261 5943
25130,7976 6636 17597 5926 3625 5942 3626 5943 14846 8381
16762,5184 10684 6831 11166 5181 10637 10993 13590 9842 4123
18289,3746 14882 3555 61 16306 14847 16186 657 7662 5046
19560,8896 6880 14515 10043 9103 17955 10807 5518 11254 8921
12497,13860 9951 10288 45 4720 4315 8415 4220 4895 6978
5753,9103 4792 8347 7243 1475 3805 8349 75 17578 6526
29471,5682 18228 5373 10199 8399 12892 5637 14420 12623 8745
24122,232 16760 5147 10417 10419 2944 14203 12661 12227 16255
12284,227 11920 4697 11316 5164 3603 4755 17302 17711 5455
11102,8041 14652 5396 14203 10067 11550 18360 9422 8281 4658
17535,17870 10798 18246 16290 6916 7200 12941 4781 5184 4904
25216,15100 4034 8111 3897 4527 7336 4805 7602 12681 5264
18319,6099 10015 6624 6092 2640 15980 8164 4342 6007 16054
9546,11920 9053 76 7954 232 7513 3119 6505 121 16374
25142,6022 11222 10611 8445 6497 7310 4717 9104 8481 10466
14404,11233 3593 8831 3756 5112 6474 4512 5475 4095 14808
23167,3102 14251 11895 7254 3541 14404 9709 4693 7241 8415
14624,6911 6404 11218 10855 586 7711 4704 4658 6416 674
10638,5522 5739 2191 4416 520 6973 8221 7368 620 5276
28627,6064 1220 11233 6648 9302 7195 15627 14864 5771 12194
19515,2301 15698 4647 11752 7595 5143 189 187 5554 4523
10667,17778 14617 8856 11145 7259 16293 11733 4179 11870 16178
15410,15656 4077 3922 5617 6416 4917 13930 3951 9059 10165
23007,5434 509 9048 10105 7354 854 7688 3806 8481 9229
4785,5596 4068 5128 9461 16178 8614 4657 4024 12258 5223
7175,12749 4323 4623 10285 18338 4024 3265 7146 4748 16192
9293,14727 8281 8170 7334 7172 10067 5518 5291 4472 7335
14,17302 6819 5624 3584 13856 3593 708 4355 8309 15841
16644,11240 4475 9918 3531 6510 1035 8414 18209 8915 8448
9814,1488 6637 3601 15222 14690 15227 7606 11147 7446 10671
5523,15722 6657 932 13208 18338 4025 7323 6209 6205 12012
13624,236 6883 13505 8259 9244 2103 14656 6882 14164 6474
543,5875 5112 3633 7694 7659 11888 5947 7595 4884 5499
14754,2851 6833 14065 13426 1481 11085 7917 1554 1157 6834
9413,5516 3834 4604 11301 4626 5554 7581 8523 5060 4701
16996,8478 9031 6485 4586 10068 8179 14847 5301 18352 14883
12504,14840 10843 1943 12809 245 9115 4728 5005 12981 12124
25934,9655 17560 17743 737 233 11206 9855 16591 9224 4706
3257,4925 1023 11122 4310 14754 16293 4937 10232 4723 15756
9549,8184 6326 4559 14315 5294 15784 6040 4102 3786 16632
10360,16143 16141 4783 16768 4728 3407 8483 6504 3406 2301
17604,13269 3654 16497 17610 724 1105 15908 1381 2103 7354
8853,4010 1172 10828 15854 4139 3456 12426 8134 5490 3805
13784,6180 9053 552 8162 7293 231 3624 4093 7199 3826
15967,4314 13267 9643 17558 6656 15187 10111 11729 5293 6637
